Id,norm.WT_SeedCoat_1,norm.WT_SeedCoat_2,norm.WT_SeedCoat_3,norm.WT_SeedCoat_4,norm.T_SeedCoat_1,norm.T_SeedCoat_2,norm.T_SeedCoat_3,norm.T_SeedCoat_4
vigun.IT97K-499-35.gnm1.ann1.Vigun09g042300.1,64,100,139,70,142,138,104,5
vigun.IT97K-499-35.gnm1.ann1.Vigun09g042400.1,420,317,395,385,550,391,305,332
vigun.IT97K-499-35.gnm1.ann1.Vigun09g042500.1,337,891,231,239,239,1215,550,11
vigun.IT97K-499-35.gnm1.ann1.Vigun09g042600.1,2330,2914,2565,2419,1821,1969,2436,3522
vigun.IT97K-499-35.gnm1.ann1.Vigun09g042700.1,0,14,27,0,0,0,9,5
vigun.IT97K-499-35.gnm1.ann1.Vigun09g042700.2,312,250,326,356,420,308,289,499
vigun.IT97K-499-35.gnm1.ann1.Vigun09g042800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g042900.1,0,1,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043000.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043200.1,257,162,83,87,65,322,119,240
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043300.1,36523,57931,42614,40715,7425,53977,38241,29
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043400.1,38,3,1,4,0,2,1,1319
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043500.1,291,319,311,344,307,370,237,739
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043500.2,16,2,0,0,0,0,0,21
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043500.3,8,51,75,118,42,21,60,61
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043600.1,1967,1772,2460,2847,4885,3160,2986,234
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043600.2,634,326,660,909,2981,849,534,96
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043700.1,445,185,100,96,225,333,119,1635
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043800.1,3,7,75,394,32,6,23,6
vigun.IT97K-499-35.gnm1.ann1.Vigun09g043900.1,0,0,0,2,0,0,4,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044000.1,1,2,1,0,0,2,4,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044100.1,79,322,393,264,101,117,225,29
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044200.1,0,7,24,18,11,1,6,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044300.1,25,39,125,165,5,30,100,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044400.1,184,181,356,214,701,183,125,4
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044500.1,103,86,97,89,111,168,103,50
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044500.2,7,14,6,12,8,24,1,8
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044500.3,141,22,57,27,80,81,19,99
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044600.1,0,0,0,0,11,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044700.1,62,301,439,259,64624,73,291,1
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044800.1,0,3,0,3,9,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044900.1,0,6,24,13,66,0,4,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044900.2,150,409,387,436,283,293,457,30
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044900.3,4,77,120,118,136,0,107,6
vigun.IT97K-499-35.gnm1.ann1.Vigun09g044900.4,136,26,44,75,249,132,149,9
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045000.1,0,12,18,0,0,0,0,10
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045000.2,49,36,0,3,0,0,2,418
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045000.3,0,0,0,0,60,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045000.4,69,0,4,0,0,69,0,55
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045100.1,423,726,1063,1188,1023,873,1469,236
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045200.1,36,54,34,114,44,29,115,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045200.2,45,0,21,20,0,0,51,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045200.3,178,57,191,113,314,35,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045300.1,116,111,20,12,13,85,13,23
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045400.1,361,337,330,279,172,282,284,134
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045400.2,127,318,327,323,6,246,495,83
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045400.3,253,1375,1222,864,1313,539,1106,134
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045500.1,215,235,206,175,141,481,342,320
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045500.2,119,206,133,95,124,50,97,557
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045500.3,89,551,401,369,33,162,391,18
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045600.1,2609,4410,4182,3807,1784,4173,3450,795
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045700.1,80,106,165,84,149,39,69,17
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045800.1,718,597,1094,626,2945,644,477,497
vigun.IT97K-499-35.gnm1.ann1.Vigun09g045900.1,828,720,1038,970,1098,550,876,738
vigun.IT97K-499-35.gnm1.ann1.Vigun09g046000.1,94,58,24,23,53,78,34,77
vigun.IT97K-499-35.gnm1.ann1.Vigun09g046100.1,385,647,551,484,504,328,486,298
vigun.IT97K-499-35.gnm1.ann1.Vigun09g046200.1,509,237,117,207,188,372,131,832
vigun.IT97K-499-35.gnm1.ann1.Vigun09g046300.1,482,540,425,504,517,924,741,10
vigun.IT97K-499-35.gnm1.ann1.Vigun09g046400.1,0,0,0,1,0,0,0,2
vigun.IT97K-499-35.gnm1.ann1.Vigun09g046500.1,3,0,0,1,0,0,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun09g046600.1,1245,4074,3502,3780,2266,1384,4190,785
vigun.IT97K-499-35.gnm1.ann1.Vigun09g046700.1,0,2,1,0,0,9,4,16
vigun.IT97K-499-35.gnm1.ann1.Vigun09g046800.1,243,278,322,296,365,244,324,310
vigun.IT97K-499-35.gnm1.ann1.Vigun09g046900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047000.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047100.1,13,0,0,0,0,0,0,5
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047100.2,81,154,74,80,57,120,145,28
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047100.3,50,27,55,61,34,4,49,57
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047100.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047200.1,731,862,510,507,112,377,511,1320
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047300.1,819,909,1259,1395,722,884,1030,944
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047500.1,18,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047500.2,538,627,816,430,35,356,480,165
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047500.3,319,238,107,507,323,503,265,1158
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047600.1,227,144,172,180,62,145,123,953
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047700.1,37,149,121,127,35,153,187,11
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047800.1,26,27,22,73,37,45,43,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g047900.1,547,636,649,594,787,350,600,982
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048000.1,2,0,0,0,0,20,2,16
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048000.2,1,0,6,2,0,0,0,5
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048000.3,426,321,380,346,518,364,364,430
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048000.4,4,1,1,0,4,0,10,3
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048000.5,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048000.6,0,0,0,0,0,77,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048000.7,0,2,0,0,0,0,13,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048000.8,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048100.1,314,369,556,265,408,535,243,240
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048200.1,465,352,432,353,402,425,378,1052
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048200.2,0,0,10,30,0,0,0,71
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048300.1,324,467,322,297,202,118,307,98
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048300.2,92,15,193,104,103,0,242,94
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048300.3,0,387,337,111,114,51,108,338
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048300.4,443,140,0,233,536,654,243,577
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048400.1,0,0,0,0,0,6,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048500.1,707,718,907,959,1039,770,863,664
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048600.1,1786,1193,1200,1285,2043,1388,1992,4122
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048700.1,75,26,66,59,71,67,56,37
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048800.1,28,28,38,29,43,17,30,13
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048900.1,1318,2523,2701,4482,3705,1141,9934,73
vigun.IT97K-499-35.gnm1.ann1.Vigun09g048900.2,0,0,0,3,0,0,4,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049000.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049100.1,403,1132,867,883,481,1235,913,58
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049300.1,148,100,111,76,118,87,74,273
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049300.2,0,0,0,18,0,0,0,23
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049400.1,97,169,101,82,143,29,58,107
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049400.2,1029,1219,1239,1655,1451,901,1812,1033
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049500.1,68,30,48,60,29,66,61,64
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049600.1,349,178,220,258,149,261,181,1083
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049700.1,764,1087,736,762,655,711,883,919
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049800.1,13,12,16,7,9,13,6,55
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049900.1,29,32,143,84,21,31,126,369
vigun.IT97K-499-35.gnm1.ann1.Vigun09g049900.2,391,982,878,943,892,358,929,2330
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050000.1,64,83,35,7,84,80,12,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050100.1,35,15,27,15,29,1,21,11
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050200.1,1,16,1,11,4,17,13,11
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050300.1,590,361,760,656,1569,679,531,335
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050400.1,74,64,42,4,173,140,17,4
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050500.1,33,17,34,68,98,42,36,111
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050500.2,771,897,1520,1362,1687,966,1013,1048
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050500.3,0,0,0,0,0,2,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.1,0,0,0,0,0,0,18,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.10,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.11,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.12,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.2,0,26,12,0,0,30,0,8
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.3,24,0,0,18,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.4,0,39,20,0,76,44,29,66
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.5,0,4,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.6,28,29,9,32,0,0,30,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.7,0,0,18,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.8,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050600.9,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050700.1,124,60,98,108,130,122,85,179
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050800.1,95,63,38,36,0,0,30,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050800.2,0,10,7,4,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050800.3,0,0,0,0,0,0,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050800.4,38,40,43,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050800.5,0,0,0,0,63,19,36,17
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050800.6,0,0,17,23,2,91,0,74
vigun.IT97K-499-35.gnm1.ann1.Vigun09g050900.1,231,79,207,217,383,234,176,313
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051000.1,904,1210,1188,1102,3224,587,1120,219
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051300.1,0,0,0,0,0,0,0,13
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051300.2,0,6,64,0,62,8,15,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051300.3,126,108,191,254,80,76,197,119
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051300.4,362,454,375,473,574,398,543,177
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051400.1,1289,1571,2287,1413,1898,1495,1441,1892
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051500.1,300,448,591,528,519,298,475,316
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051600.1,1117,1577,1520,1761,1317,1070,1641,807
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051700.1,1291,2058,1615,1424,2429,1007,2305,416
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051800.1,6,4,2,4,1,7,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g051900.1,0,0,0,0,0,4,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g052000.1,2184,1169,1354,1236,2094,2639,1593,1097
vigun.IT97K-499-35.gnm1.ann1.Vigun09g052100.1,78,56,623,450,1239,472,191,23
vigun.IT97K-499-35.gnm1.ann1.Vigun09g052200.1,24,68,13,26,5,43,58,2
vigun.IT97K-499-35.gnm1.ann1.Vigun09g052300.1,25,9,2,1,0,2,1,50
vigun.IT97K-499-35.gnm1.ann1.Vigun09g052300.2,0,0,0,0,0,0,0,6
vigun.IT97K-499-35.gnm1.ann1.Vigun09g052400.1,2523,2678,7428,13394,2507,15537,20128,74
vigun.IT97K-499-35.gnm1.ann1.Vigun09g052500.1,52,1065,1293,360,6286,362,424,19
vigun.IT97K-499-35.gnm1.ann1.Vigun09g052600.1,46,2,4,1,49,11,5,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g052700.1,0,0,0,0,0,2,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g052800.1,3980,4111,2938,3109,2449,4559,3120,1877
vigun.IT97K-499-35.gnm1.ann1.Vigun09g052900.1,2,0,0,1,0,0,0,5
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053000.1,122,114,139,163,197,180,216,132
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053100.1,0,16,5,7,0,0,7,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053100.2,6,0,0,0,7,15,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053200.1,241,514,1136,2069,414,268,1594,71
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053400.1,3321,1514,1326,1602,601,1626,1110,9507
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053500.1,59,24,27,56,188,46,46,2
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053500.2,7,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053600.1,178,125,285,328,454,219,177,169
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053700.1,148,40,8,15,9,31,22,219
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053800.1,344,661,620,477,346,443,621,169
vigun.IT97K-499-35.gnm1.ann1.Vigun09g053900.1,388,405,411,475,383,427,488,866
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054000.1,105,166,137,142,222,49,66,8
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054100.1,473,590,879,719,1102,663,580,550
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054100.2,51,65,68,70,44,28,43,97
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054200.1,116,23,80,85,243,115,66,171
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054300.1,16,27,47,53,35,38,38,36
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054400.1,90,36,50,97,78,96,26,57
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054500.1,2,1,0,3,7,8,1,5
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054600.1,1781,1813,1627,1579,1334,2121,1706,2346
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054700.1,150,233,252,177,45,112,312,221
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054700.2,122,0,0,68,159,102,0,224
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054800.1,399,1066,803,745,569,576,1335,105
vigun.IT97K-499-35.gnm1.ann1.Vigun09g054900.1,296,269,287,308,366,311,341,174
vigun.IT97K-499-35.gnm1.ann1.Vigun09g055000.1,46,33,25,35,58,53,26,89
vigun.IT97K-499-35.gnm1.ann1.Vigun09g055100.1,276,96,91,32,105,174,74,182
vigun.IT97K-499-35.gnm1.ann1.Vigun09g055200.1,0,16,19,54,0,23,50,109
vigun.IT97K-499-35.gnm1.ann1.Vigun09g055200.2,22,60,69,69,12,37,69,279
vigun.IT97K-499-35.gnm1.ann1.Vigun09g055300.1,0,0,0,0,0,0,0,25
vigun.IT97K-499-35.gnm1.ann1.Vigun09g055400.1,118,88,68,65,152,67,60,166
vigun.IT97K-499-35.gnm1.ann1.Vigun09g055500.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g055600.1,1,1,1,0,0,0,1,7
vigun.IT97K-499-35.gnm1.ann1.Vigun09g055700.1,331,275,209,209,122,277,162,1457
vigun.IT97K-499-35.gnm1.ann1.Vigun09g055800.1,7,13,25,16,169,25,26,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g055900.1,107,840,845,754,2779,445,1054,3
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056000.1,130,537,175,166,53,145,302,33
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056100.1,693,714,650,722,273,624,505,2497
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056200.1,51,6,3,3,2,4,7,1708
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056300.1,82,34,90,39,412,40,64,91
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056400.1,492,219,338,317,407,264,338,371
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056400.2,0,3,0,0,117,296,0,396
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056500.1,1439,680,1551,1231,2401,2210,1219,2081
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056600.1,1965,1843,2144,1278,3510,1234,1726,816
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056700.1,2787,5091,5894,4659,2042,3550,5161,1723
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056900.1,361,199,323,293,203,131,215,415
vigun.IT97K-499-35.gnm1.ann1.Vigun09g056900.2,57,128,137,112,146,321,203,172
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057000.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057000.2,982,1162,1169,1114,1259,1039,1203,923
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057100.1,5,1,1,2,2,6,2,1
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057200.1,0,0,0,2,0,5,0,6
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057300.1,61,91,105,74,90,99,66,84
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057300.2,0,16,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057400.1,5,12,3,3,9,2,1,5
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057500.1,197,205,174,180,423,226,209,215
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057600.1,159,94,79,29,40,146,87,84
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057600.2,1,0,0,0,0,0,0,4
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057700.1,225,258,214,277,183,258,283,401
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057700.2,5,0,1,1,0,1,0,9
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057700.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057700.4,134,0,92,0,69,237,0,164
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057800.1,65,201,203,83,110,117,125,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057800.2,75,303,301,84,184,246,194,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057800.3,43,97,5,64,406,172,60,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g057900.1,1500,850,970,1074,748,1514,896,3639
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058000.1,707,874,556,428,666,454,659,192
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058000.2,1,4,1,10,0,2,1,16
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058100.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058200.2,1,1,0,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058200.3,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058200.4,0,0,0,0,0,0,0,4
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058200.5,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058200.6,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058200.7,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058200.8,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058300.1,2823,15964,8759,12502,2823,5827,15788,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058400.1,28,4,23,28,8,12,17,7
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058500.1,0,0,0,0,0,0,1,2
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058600.1,166,200,148,134,97,108,230,15
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058600.2,11,10,0,0,0,0,13,3
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058700.1,2991,5961,3568,3187,1888,3516,4332,448
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058800.1,163,133,155,123,35,185,81,824
vigun.IT97K-499-35.gnm1.ann1.Vigun09g058900.1,65,10,39,31,73,9,13,23
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059000.1,142,143,179,189,345,156,203,264
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059100.1,145,71,83,53,155,223,68,25
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059200.1,38,452,532,751,69,93,965,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059200.2,0,54,93,40,21,28,57,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059200.3,26,325,144,191,30,27,449,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059200.4,84,262,207,476,485,347,494,5
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059300.1,131,196,183,218,183,168,296,219
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059400.1,0,0,0,0,0,1,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059500.1,359,383,418,481,345,442,410,278
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059700.1,12,44,45,37,35,11,45,8
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059800.1,0,0,0,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g059900.1,0,0,0,0,0,6,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060000.1,1633,634,467,237,778,1660,271,418
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060100.1,0,149,98,34,140,0,77,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060100.2,29,0,0,0,0,2,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060100.3,86,0,0,77,0,99,29,41
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060100.4,0,20,0,0,0,0,24,44
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060100.5,0,0,0,0,67,55,0,87
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060100.6,0,0,0,0,0,0,0,37
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060100.7,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060100.8,0,4,10,0,0,0,17,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060100.9,0,0,2,2,31,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060200.1,73,54,74,102,72,61,69,38
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060300.2,98,134,104,101,16,69,130,5
vigun.IT97K-499-35.gnm1.ann1.Vigun09g060300.3,13,4,6,7,9,0,12,0
