Id,norm.WT_Embryo_1,norm.WT_Embryo_2,norm.WT_Embryo_3,norm.WT_Embryo_4,norm.T_Embryo_1,norm.T_Embryo_2,norm.T_Embryo_3,norm.T_Embryo_4
vigun.IT97K-499-35.gnm1.ann1.Vigun07g257700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g257800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g257900.1,108,28,16,30,39,51,79,266
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258000.1,281,17,50,126,218,142,89,93
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258100.1,0,0,0,0,3,1,5,4
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258200.1,340,163,146,205,143,407,231,225
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258200.2,3,16,4,0,2,25,10,7
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258300.1,455,464,274,165,352,323,318,204
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258300.2,223,220,162,209,111,216,155,155
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258400.1,303,613,379,281,408,218,142,111
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258500.1,1010,2027,1504,1558,1762,1440,1235,1347
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258600.1,22,12,5,7,5,12,7,8
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258700.1,30,6,1,0,7,11,3,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258800.1,599,903,580,611,1571,1057,2358,1687
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258900.1,308,369,330,346,231,481,219,220
vigun.IT97K-499-35.gnm1.ann1.Vigun07g258900.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259000.1,1251,611,397,358,347,347,519,395
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259000.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259100.1,0,0,2,2,4,0,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259200.1,1309,1426,1493,1460,1274,1136,2120,1739
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259300.1,567,716,655,460,298,246,133,105
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259400.1,73,103,120,99,63,59,97,89
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259400.2,0,16,0,15,15,5,3,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259500.1,865,1006,1094,801,554,1201,531,776
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259600.1,61,80,63,96,93,62,71,26
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259700.1,942,603,769,818,1040,737,654,1049
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259800.1,203,373,305,244,219,399,250,289
vigun.IT97K-499-35.gnm1.ann1.Vigun07g259900.1,182,54,140,121,99,83,76,98
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260000.1,3170,2280,2843,3199,2636,1673,3241,2621
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260100.1,239,96,122,129,84,234,155,163
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260200.1,214,204,155,129,130,144,161,125
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260300.1,154,183,282,358,263,200,332,417
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260300.2,26,18,37,24,0,16,39,20
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260400.1,67,48,80,47,66,94,201,212
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260400.2,13,0,6,12,8,5,17,54
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260400.3,0,8,10,0,7,9,11,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260400.4,19,15,2,18,7,14,60,45
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260400.5,45,37,23,48,28,70,171,167
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260500.1,2010,2600,2356,1750,1887,1863,1193,1029
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260700.1,5,2,0,6,3,8,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260800.1,0,0,0,0,0,0,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun07g260900.1,14,5,2,0,18,7,5,4
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261000.1,2014,784,1617,1358,382,2554,1133,1748
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261000.2,91,405,62,119,603,200,20,47
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261100.1,997,374,415,369,449,1468,158,201
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261200.1,362,359,632,686,191,387,185,131
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261300.1,19,4,11,11,15,32,56,59
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261400.1,3986,3523,3913,3908,2425,2070,4105,3914
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261500.1,6,3,0,5,2,5,14,11
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261600.1,0,0,0,0,8,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261600.2,33,67,91,87,43,27,111,101
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261600.3,0,0,0,0,29,4,37,16
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261600.4,0,1,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261600.5,4,2,3,0,0,12,4,12
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261600.6,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261600.7,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261600.8,0,0,0,0,3,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261600.9,0,0,0,0,0,0,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261700.1,154,239,317,254,241,129,289,347
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261700.2,278,489,333,317,250,314,472,333
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261700.3,127,277,153,162,214,112,186,139
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261800.1,234,548,341,313,845,467,298,321
vigun.IT97K-499-35.gnm1.ann1.Vigun07g261900.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262000.1,2,5,7,54,128,38,69,142
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262100.1,158,189,153,162,163,251,120,108
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262200.1,0,0,0,48,0,0,6,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262200.2,19,27,66,0,143,14,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262200.3,0,17,0,0,19,0,12,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262200.4,37,37,0,0,63,72,80,93
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262300.1,1527,1854,1657,1919,2223,1429,3599,2340
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262400.1,556,568,441,537,1273,761,521,451
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262500.1,213,193,140,224,243,320,324,262
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262500.2,2,7,3,16,24,26,3,35
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262600.1,349,278,107,125,294,426,489,295
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262700.1,17772,13121,10177,10761,10473,11229,12285,9850
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262800.1,2,0,0,0,1,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g262900.1,815,701,1004,1021,590,663,671,691
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263000.1,2,0,1,1,0,3,0,1
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263100.1,4,43,41,52,2,15,40,57
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263200.1,464,548,855,888,721,933,731,774
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263200.2,2,260,21,10,283,0,18,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263300.1,247,376,291,339,460,376,527,476
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263400.1,225,69,51,126,117,115,93,140
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263500.1,1,0,1,0,4,2,13,1
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263600.1,147,117,127,96,184,37,179,58
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263600.2,226,396,431,363,412,201,467,353
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263600.3,44,24,9,16,53,35,30,12
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263600.4,6,0,11,18,0,4,19,27
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263700.1,580,491,627,597,244,332,376,219
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263700.2,19,0,96,7,7,0,23,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263700.3,27,13,15,0,19,6,0,32
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263800.1,1824,2489,1923,2603,3464,3546,10272,6975
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263900.1,382,477,284,221,272,432,276,236
vigun.IT97K-499-35.gnm1.ann1.Vigun07g263900.2,4,0,0,13,60,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264000.1,255,282,236,257,283,470,208,250
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264100.1,94,571,314,347,866,110,503,283
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264200.1,4,15,10,6,4,4,15,3
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264300.1,0,3,0,0,0,2,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264400.1,0,9,6,11,3,5,5,3
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264500.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264500.2,5,6,2,0,5,2,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.10,0,0,0,2,0,0,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.11,1,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.12,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.13,23,13,11,0,9,4,2,18
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.3,0,0,0,0,1,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.5,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.6,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.7,0,0,0,0,0,0,0,8
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.8,0,0,3,0,0,0,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264600.9,11,0,0,15,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264700.1,537,503,474,483,493,409,472,596
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264800.1,60,40,15,22,26,19,14,13
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264900.1,62,24,5,79,59,40,51,40
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264900.2,6,0,16,7,3,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g264900.3,5,27,57,38,17,0,16,7
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265000.1,0,0,0,0,0,2,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265100.1,432,496,502,657,375,228,501,426
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265200.1,6,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265200.2,1,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265200.3,11,5,2,0,21,6,11,1
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265300.1,2383,2746,2273,2370,4779,1692,5342,3102
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265400.1,667,333,311,349,366,390,312,255
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265500.1,156,252,212,196,228,156,482,297
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265600.1,0,0,1,1,0,0,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265700.1,1190,798,790,829,595,703,706,588
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265800.1,423,434,351,379,312,407,360,432
vigun.IT97K-499-35.gnm1.ann1.Vigun07g265900.1,3,11,3,1,1,4,2,4
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266000.1,1227,1039,1802,1722,540,1254,921,940
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266100.1,0,1,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266200.1,0,1,1,0,6,0,0,3
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266300.1,964,1741,2243,2174,2221,2623,1876,1930
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266400.1,498,152,208,183,269,156,150,100
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266500.1,1,0,0,0,0,1,2,1
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266600.1,19,18,18,178,97,25,21,15
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266600.2,4,3,19,110,54,13,20,15
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266700.2,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266800.2,0,0,0,0,7,0,2,1
vigun.IT97K-499-35.gnm1.ann1.Vigun07g266900.1,1,2,0,0,2,5,3,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g267000.1,7,3,1,1,2,4,3,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g267100.1,24,12,12,2,8,6,8,3
vigun.IT97K-499-35.gnm1.ann1.Vigun07g267200.1,778,658,856,1141,715,638,508,660
vigun.IT97K-499-35.gnm1.ann1.Vigun07g267300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g267300.2,1,0,9,17,3,10,3,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g267400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g267500.1,0,5,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g267600.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g267700.1,0,0,0,0,0,0,5,1
vigun.IT97K-499-35.gnm1.ann1.Vigun07g267800.1,5,0,0,11,18,10,33,32
vigun.IT97K-499-35.gnm1.ann1.Vigun07g267900.1,2,0,0,1,8,2,2,5
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268000.1,534,244,441,662,256,286,241,316
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268100.1,1,3,5,6,4,5,15,15
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268200.1,93,41,50,65,55,82,79,80
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268200.2,296,309,307,307,296,293,349,339
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268300.1,948,342,588,586,244,643,507,781
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268300.2,17,2,25,0,10,15,44,8
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268300.3,0,138,0,29,262,0,5,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268400.1,5,5,9,7,12,11,8,13
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268500.1,863,680,804,877,606,653,817,893
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268600.1,31,30,4,2,6,8,5,4
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268700.1,283,80,159,188,145,397,142,258
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268800.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g268900.1,3,0,1,2,2,0,7,1
vigun.IT97K-499-35.gnm1.ann1.Vigun07g269000.1,4929,9274,8653,6937,7480,5754,7754,7485
vigun.IT97K-499-35.gnm1.ann1.Vigun07g269100.1,2,0,1,0,1,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g269200.1,207,162,118,152,172,223,151,173
vigun.IT97K-499-35.gnm1.ann1.Vigun07g269300.1,43,14,4,10,30,63,186,254
vigun.IT97K-499-35.gnm1.ann1.Vigun07g269400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g269500.1,0,0,0,0,4,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g269600.1,10,5,12,35,6,15,15,16
vigun.IT97K-499-35.gnm1.ann1.Vigun07g269700.1,10,11,12,19,61,79,475,546
vigun.IT97K-499-35.gnm1.ann1.Vigun07g269700.2,0,0,0,0,0,0,6,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g269800.1,420,715,662,581,771,844,1175,1063
vigun.IT97K-499-35.gnm1.ann1.Vigun07g269900.1,22,34,21,24,7,13,23,27
vigun.IT97K-499-35.gnm1.ann1.Vigun07g270000.1,874,595,575,487,859,1504,316,352
vigun.IT97K-499-35.gnm1.ann1.Vigun07g270100.1,7,0,0,0,0,0,8,1
vigun.IT97K-499-35.gnm1.ann1.Vigun07g270100.2,270,673,682,781,650,353,1251,842
vigun.IT97K-499-35.gnm1.ann1.Vigun07g270200.1,81,44,254,261,52,170,56,232
vigun.IT97K-499-35.gnm1.ann1.Vigun07g270300.1,15,32,23,30,9,7,10,5
vigun.IT97K-499-35.gnm1.ann1.Vigun07g270400.1,0,0,0,0,15,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g270500.1,24,2,10,10,4,17,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g270600.1,123,148,82,182,94,123,614,401
vigun.IT97K-499-35.gnm1.ann1.Vigun07g270700.1,334,215,235,290,161,173,295,213
vigun.IT97K-499-35.gnm1.ann1.Vigun07g270800.1,32,8,18,53,6,15,31,23
vigun.IT97K-499-35.gnm1.ann1.Vigun07g270900.1,4047,7461,4808,4137,9073,3933,8101,5277
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271000.1,5,33,16,40,22,57,17,22
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271100.1,2310,4077,2594,2702,3858,1961,4229,3019
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271200.1,27,8,7,34,70,18,10,7
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271300.1,2103,2529,1139,1122,4738,3631,11079,6001
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271400.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271400.2,1,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271400.3,0,0,0,6,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271400.4,0,0,0,0,0,0,2,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271500.1,655,715,382,346,1074,613,594,846
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271500.2,58,118,43,71,156,105,25,119
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271500.3,1634,258,1187,1277,570,653,201,695
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271600.1,6,3,0,16,122,45,19,28
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271700.1,928,980,772,506,482,728,313,322
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271800.1,2038,993,886,1081,651,1400,909,858
vigun.IT97K-499-35.gnm1.ann1.Vigun07g271900.1,0,0,0,0,0,0,1,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272000.1,5,19,35,19,105,7,29,27
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272100.1,348,668,603,388,193,377,150,173
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272200.1,272,287,334,414,479,582,645,763
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272300.1,844,1110,695,893,670,516,786,925
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272300.2,69,51,89,94,80,0,195,119
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272300.3,4,2,2,0,0,4,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272400.1,83,53,68,70,82,73,135,131
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272500.1,1267,567,662,704,1023,860,518,993
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272600.1,0,0,0,2,3,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272700.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272800.1,18,13,26,62,55,21,34,16
vigun.IT97K-499-35.gnm1.ann1.Vigun07g272900.1,8358,1339,6771,5216,2503,3793,1262,4649
vigun.IT97K-499-35.gnm1.ann1.Vigun07g273000.1,27,9,1,4,10,11,37,15
vigun.IT97K-499-35.gnm1.ann1.Vigun07g273100.1,778,369,488,494,128,268,171,129
vigun.IT97K-499-35.gnm1.ann1.Vigun07g273100.2,64,53,29,44,18,11,47,24
vigun.IT97K-499-35.gnm1.ann1.Vigun07g273200.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g273300.1,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g273400.1,21,23,10,10,11,8,4,9
vigun.IT97K-499-35.gnm1.ann1.Vigun07g273500.1,923,103,141,151,107,248,161,258
vigun.IT97K-499-35.gnm1.ann1.Vigun07g273600.1,108,94,149,155,85,149,93,150
vigun.IT97K-499-35.gnm1.ann1.Vigun07g273700.1,248,146,170,220,1191,193,206,162
vigun.IT97K-499-35.gnm1.ann1.Vigun07g273800.1,1124,2507,2275,2610,4948,4022,2743,2355
vigun.IT97K-499-35.gnm1.ann1.Vigun07g273900.1,2236,5596,7045,6749,6255,4328,4761,4450
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274000.1,169,2534,3143,2615,1160,1063,1688,1296
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274100.1,1130,1901,2130,1819,1356,2183,937,1469
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274100.2,135,309,279,433,240,87,227,267
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274200.1,3324,4390,3566,3599,2804,2911,3702,3005
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274300.1,40,94,211,313,147,134,421,430
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274400.1,1,3,7,2,0,5,4,7
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274500.1,387,317,224,220,295,313,230,213
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274600.1,21,78,88,103,83,64,47,78
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274600.2,0,1,1,1,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274700.1,88,237,149,90,173,185,91,170
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274700.2,273,528,391,333,684,609,276,375
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274800.1,552,805,355,537,718,417,331,295
vigun.IT97K-499-35.gnm1.ann1.Vigun07g274900.1,1141,1928,1493,1560,1381,1490,953,1415
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275000.1,206,254,107,140,234,163,467,264
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275100.1,849,339,346,485,296,657,1218,998
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275200.1,5,1,7,8,60,1,85,67
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275300.1,1057,2175,1508,1439,4592,1910,4713,3345
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.1,12,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.10,50,26,18,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.11,14,0,25,0,0,29,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.12,0,0,0,0,8,29,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.13,42,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.14,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.15,0,0,42,19,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.16,43,55,54,98,78,18,160,54
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.17,123,569,375,432,384,182,0,144
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.2,260,0,137,48,31,87,99,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.3,265,20,213,169,23,95,169,216
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.4,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.5,0,0,0,0,20,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.6,55,0,0,51,0,22,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.7,0,0,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.8,0,0,41,38,0,0,56,27
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275400.9,72,41,0,0,37,100,0,93
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275500.1,869,577,580,531,737,2454,1766,2120
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275600.1,96,115,66,58,44,109,82,74
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275700.1,986,1207,1136,1412,684,842,1064,824
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275800.1,1,1,0,0,0,0,0,0
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275900.1,897,986,733,773,1030,1166,644,616
vigun.IT97K-499-35.gnm1.ann1.Vigun07g275900.2,1265,2383,1081,1054,1823,1937,1151,801
vigun.IT97K-499-35.gnm1.ann1.Vigun07g276000.1,87,0,22,0,61,46,74,109
vigun.IT97K-499-35.gnm1.ann1.Vigun07g276000.2,380,1072,0,0,1517,0,92,241
vigun.IT97K-499-35.gnm1.ann1.Vigun07g276000.3,1733,712,2000,1021,516,924,2892,1577
vigun.IT97K-499-35.gnm1.ann1.Vigun07g276100.1,41,78,100,71,2,118,37,81
vigun.IT97K-499-35.gnm1.ann1.Vigun07g276200.1,2,0,0,0,2,1,13,18
vigun.IT97K-499-35.gnm1.ann1.Vigun07g276300.1,362,233,187,270,471,219,70,294
vigun.IT97K-499-35.gnm1.ann1.Vigun07g276300.2,268,126,253,229,163,179,290,212
vigun.IT97K-499-35.gnm1.ann1.Vigun07g276400.1,265,381,464,432,179,216,400,351
vigun.IT97K-499-35.gnm1.ann1.Vigun07g276400.2,0,0,0,0,0,0,0,0
